t,payload.p_x,payload.p_y,payload.p_z,payload.q_w,payload.q_x,payload.q_y,payload.q_z,payload.v_x,payload.v_y,payload.v_z,payload.w_x,payload.w_y,payload.w_z,payload.F_x,payload.F_y,payload.F_z,payload.T_x,payload.T_y,payload.T_z,canopy.p_x,canopy.p_y,canopy.p_z,canopy.q_w,canopy.q_x,canopy.q_y,canopy.q_z,canopy.v_x,canopy.v_y,canopy.v_z,canopy.w_x,canopy.w_y,canopy.w_z,canopy.F_x,canopy.F_y,canopy.F_z,canopy.T_x,canopy.T_y,canopy.T_z
0.5062015263515445,0.0,0.0,198.78705167063097,1.0,0.0,0.0,0.0,0.0,0.0,-4.5966309941916235,0.0,0.0,0.0,0.0,0.0,-94.2175432187198,0.0,0.0,0.0,0.0,0.0,203.7870516706309,1.0,0.0,0.0,0.0,0.0,0.0,-4.596630994192271,0.0,0.0,0.0,0.0,0.0,4.825933568292044,0.0,0.0,0.0
0.5601633529718184,0.0,0.0,198.52843329852,1.0,0.0,0.0,0.0,0.0,0.0,-4.983493249294492,0.0,0.0,0.0,0.0,0.0,-93.53653108754092,0.0,0.0,0.0,0.0,0.0,203.52843329851987,1.0,0.0,0.0,0.0,0.0,0.0,-4.98349324929505,0.0,0.0,0.0,0.0,0.0,10.960832635047655,0.0,0.0,0.0
0.6303089896980362,0.0,0.0,198.1625759884786,1.0,0.0,0.0,0.0,0.0,0.0,-5.438540827554055,0.0,0.0,0.0,0.0,0.0,-92.66509278631634,0.0,0.0,0.0,0.0,0.0,203.16257598847844,1.0,0.0,0.0,0.0,0.0,0.0,-5.438540827554453,0.0,0.0,0.0,0.0,0.0,19.659799596411336,0.0,0.0,0.0
0.6962137128881543,0.0,0.0,197.79150378155705,1.0,0.0,0.0,0.0,0.0,0.0,-5.813672206300782,0.0,0.0,0.0,0.0,0.0,-91.88947334402478,0.0,0.0,0.0,0.0,0.0,202.79150378155688,1.0,0.0,0.0,0.0,0.0,0.0,-5.813672206301052,0.0,0.0,0.0,0.0,0.0,28.335220306047834,0.0,0.0,0.0
0.7621184360782723,0.0,0.0,197.39743241135514,1.0,0.0,0.0,0.0,0.0,0.0,-6.136356728502381,0.0,0.0,0.0,0.0,0.0,-91.18091692097856,0.0,0.0,0.0,0.0,0.0,202.39743241135497,1.0,0.0,0.0,0.0,0.0,0.0,-6.136356728502551,0.0,0.0,0.0,0.0,0.0,37.22641351215273,0.0,0.0,0.0
0.8280231592683904,0.0,0.0,196.98382801235914,1.0,0.0,0.0,0.0,0.0,0.0,-6.406559801724393,0.0,0.0,0.0,0.0,0.0,-90.55816343939823,0.0,0.0,0.0,0.0,0.0,201.98382801235894,1.0,0.0,0.0,0.0,0.0,0.0,-6.4065598017244785,0.0,0.0,0.0,0.0,0.0,46.07070641847122,0.0,0.0,0.0
0.8939278824585085,0.0,0.0,196.55410961097735,1.0,0.0,0.0,0.0,0.0,0.0,-6.62571775012023,0.0,0.0,0.0,0.0,0.0,-90.03335006434256,0.0,0.0,0.0,0.0,0.0,201.55410961097715,1.0,0.0,0.0,0.0,0.0,0.0,-6.625717750120238,0.0,0.0,0.0,0.0,0.0,54.629149555516335,0.0,0.0,0.0
0.975298700622509,0.0,0.0,196.00618112118187,1.0,0.0,0.0,0.0,0.0,0.0,-6.829985178489475,0.0,0.0,0.0,0.0,0.0,-89.5283018273216,0.0,0.0,0.0,0.0,0.0,201.00618112118167,1.0,0.0,0.0,0.0,0.0,0.0,-6.829985178489411,0.0,0.0,0.0,0.0,0.0,64.50899110625636,0.0,0.0,0.0
1.0589314137453496,0.0,0.0,195.4286304064761,1.0,0.0,0.0,0.0,0.0,0.0,-6.970624791122516,0.0,0.0,0.0,0.0,0.0,-89.17165916643009,0.0,0.0,0.0,0.0,0.0,200.4286304064759,1.0,0.0,0.0,0.0,0.0,0.0,-6.970624791122397,0.0,0.0,0.0,0.0,0.0,73.6096064436156,0.0,0.0,0.0
1.1652500743165526,0.0,0.0,194.68185609916503,1.0,0.0,0.0,0.0,0.0,0.0,-7.062433088585653,0.0,0.0,0.0,0.0,0.0,-88.93492464222479,0.0,0.0,0.0,0.0,0.0,199.68185609916483,1.0,0.0,0.0,0.0,0.0,0.0,-7.062433088585495,0.0,0.0,0.0,0.0,0.0,83.38972395766628,0.0,0.0,0.0
1.2372887444585592,0.0,0.0,194.1723031588345,1.0,0.0,0.0,0.0,0.0,0.0,-7.07872246497417,0.0,0.0,0.0,0.0,0.0,-88.89259771848612,0.0,0.0,0.0,0.0,0.0,199.17230315883432,1.0,0.0,0.0,0.0,0.0,0.0,-7.07872246497398,0.0,0.0,0.0,0.0,0.0,88.84011976842281,0.0,0.0,0.0
1.3248785286254268,0.0,0.0,193.55287006581952,1.0,0.0,0.0,0.0,0.0,0.0,-7.0587288738676035,0.0,0.0,0.0,0.0,0.0,-88.94453620341062,0.0,0.0,0.0,0.0,0.0,198.55287006581938,1.0,0.0,0.0,0.0,0.0,0.0,-7.058728873867383,0.0,0.0,0.0,0.0,0.0,94.24274001928175,0.0,0.0,0.0
1.4124683127922943,0.0,0.0,192.93675445590918,1.0,0.0,0.0,0.0,0.0,0.0,-7.0045649716259435,0.0,0.0,0.0,0.0,0.0,-89.08450278133228,0.0,0.0,0.0,0.0,0.0,197.93675445590907,1.0,0.0,0.0,0.0,0.0,0.0,-7.004564971625704,0.0,0.0,0.0,0.0,0.0,98.42452413742551,0.0,0.0,0.0
1.500058096959162,0.0,0.0,192.32655055650991,1.0,0.0,0.0,0.0,0.0,0.0,-6.92510440982985,0.0,0.0,0.0,0.0,0.0,-89.28788818775551,0.0,0.0,0.0,0.0,0.0,197.3265505565098,1.0,0.0,0.0,0.0,0.0,0.0,-6.925104409829624,0.0,0.0,0.0,0.0,0.0,101.55037709510445,0.0,0.0,0.0
1.5965215239077177,0.0,0.0,191.66359687470737,1.0,0.0,0.0,0.0,0.0,0.0,-6.81719076269295,0.0,0.0,0.0,0.0,0.0,-89.56038598180366,0.0,0.0,0.0,0.0,0.0,196.66359687470728,1.0,0.0,0.0,0.0,0.0,0.0,-6.817190762692736,0.0,0.0,0.0,0.0,0.0,103.98161693984208,0.0,0.0,0.0
1.6929849508562735,0.0,0.0,191.01176969162233,1.0,0.0,0.0,0.0,0.0,0.0,-6.695582674218215,0.0,0.0,0.0,0.0,0.0,-89.86233547493526,0.0,0.0,0.0,0.0,0.0,196.01176969162228,1.0,0.0,0.0,0.0,0.0,0.0,-6.695582674218022,0.0,0.0,0.0,0.0,0.0,105.57097684618373,0.0,0.0,0.0
1.7894483778048293,0.0,0.0,190.3720813159549,1.0,0.0,0.0,0.0,0.0,0.0,-6.566390364151153,0.0,0.0,0.0,0.0,0.0,-90.17716260635086,0.0,0.0,0.0,0.0,0.0,195.37208131595483,1.0,0.0,0.0,0.0,0.0,0.0,-6.566390364150981,0.0,0.0,0.0,0.0,0.0,106.51840739669302,0.0,0.0,0.0
1.8859118047533852,0.0,0.0,189.74503388478902,1.0,0.0,0.0,0.0,0.0,0.0,-6.434130868625681,0.0,0.0,0.0,0.0,0.0,-90.49311014364191,0.0,0.0,0.0,0.0,0.0,194.74503388478897,1.0,0.0,0.0,0.0,0.0,0.0,-6.434130868625529,0.0,0.0,0.0,0.0,0.0,106.9916499726231,0.0,0.0,0.0
2.0069247760986024,0.0,0.0,188.97645591417205,1.0,0.0,0.0,0.0,0.0,0.0,-6.26871636225265,0.0,0.0,0.0,0.0,0.0,-90.87921211241877,0.0,0.0,0.0,0.0,0.0,193.97645591417202,1.0,0.0,0.0,0.0,0.0,0.0,-6.268716362252513,0.0,0.0,0.0,0.0,0.0,107.11880557799368,0.0,0.0,0.0
2.12793774744382,0.0,0.0,188.22766412009682,1.0,0.0,0.0,0.0,0.0,0.0,-6.107649899667671,0.0,0.0,0.0,0.0,0.0,-91.2455025841927,0.0,0.0,0.0,0.0,0.0,193.2276641200968,1.0,0.0,0.0,0.0,0.0,0.0,-6.107649899667569,0.0,0.0,0.0,0.0,0.0,106.91082197090769,0.0,0.0,0.0
2.2609076153960195,0.0,0.0,187.42687772005,1.0,0.0,0.0,0.0,0.0,0.0,-5.938503649816361,0.0,0.0,0.0,0.0,0.0,-91.61990454620539,0.0,0.0,0.0,0.0,0.0,192.42687772004996,1.0,0.0,0.0,0.0,0.0,0.0,-5.93850364981628,0.0,0.0,0.0,0.0,0.0,106.4619673343133,0.0,0.0,0.0
2.393877483348219,0.0,0.0,186.6479501727088,1.0,0.0,0.0,0.0,0.0,0.0,-5.7790195782722105,0.0,0.0,0.0,0.0,0.0,-91.96328888618767,0.0,0.0,0.0,0.0,0.0,191.6479501727088,1.0,0.0,0.0,0.0,0.0,0.0,-5.779019578272133,0.0,0.0,0.0,0.0,0.0,105.90078696328834,0.0,0.0,0.0
2.5733281022896786,0.0,0.0,185.62905105548325,1.0,0.0,0.0,0.0,0.0,0.0,-5.5797891758005465,0.0,0.0,0.0,0.0,0.0,-92.37911881847751,0.0,0.0,0.0,0.0,0.0,190.62905105548327,1.0,0.0,0.0,0.0,0.0,0.0,-5.579789175800481,0.0,0.0,0.0,0.0,0.0,105.09498531084348,0.0,0.0,0.0
2.752778721231138,0.0,0.0,184.64429431858062,1.0,0.0,0.0,0.0,0.0,0.0,-5.398294070584254,0.0,0.0,0.0,0.0,0.0,-92.7452348821772,0.0,0.0,0.0,0.0,0.0,189.64429431858065,1.0,0.0,0.0,0.0,0.0,0.0,-5.398294070584214,0.0,0.0,0.0,0.0,0.0,104.32053884605563,0.0,0.0,0.0
3.027039093177317,0.0,0.0,183.19837618691506,1.0,0.0,0.0,0.0,0.0,0.0,-5.15160794037054,0.0,0.0,0.0,0.0,0.0,-93.22344692177569,0.0,0.0,0.0,0.0,0.0,188.19837618691508,1.0,0.0,0.0,0.0,0.0,0.0,-5.151607940370559,0.0,0.0,0.0,0.0,0.0,103.2827587536056,0.0,0.0,0.0
3.2274063231897037,0.0,0.0,182.18245025276153,1.0,0.0,0.0,0.0,0.0,0.0,-4.99162698144259,0.0,0.0,0.0,0.0,0.0,-93.5216225393572,0.0,0.0,0.0,0.0,0.0,187.18245025276153,1.0,0.0,0.0,0.0,0.0,0.0,-4.991626981442619,0.0,0.0,0.0,0.0,0.0,102.64807639981727,0.0,0.0,0.0
3.4277735532020905,0.0,0.0,181.19709388308283,1.0,0.0,0.0,0.0,0.0,0.0,-4.846111021709775,0.0,0.0,0.0,0.0,0.0,-93.78466946361709,0.0,0.0,0.0,0.0,0.0,186.19709388308283,1.0,0.0,0.0,0.0,0.0,0.0,-4.846111021709792,0.0,0.0,0.0,0.0,0.0,102.10814548549877,0.0,0.0,0.0
3.6281407832144774,0.0,0.0,180.2396151324742,1.0,0.0,0.0,0.0,0.0,0.0,-4.7130548513399155,0.0,0.0,0.0,0.0,0.0,-94.01838219166802,0.0,0.0,0.0,0.0,0.0,185.2396151324742,1.0,0.0,0.0,0.0,0.0,0.0,-4.713054851339921,0.0,0.0,0.0,0.0,0.0,101.6491747601086,0.0,0.0,0.0
3.9692540038875284,0.0,0.0,178.66725559538787,1.0,0.0,0.0,0.0,0.0,0.0,-4.510553893883669,0.0,0.0,0.0,0.0,0.0,-94.36158853105566,0.0,0.0,0.0,0.0,0.0,183.66725559538787,1.0,0.0,0.0,0.0,0.0,0.0,-4.510553893883674,0.0,0.0,0.0,0.0,0.0,101.01631385700934,0.0,0.0,0.0
4.320959473690344,0.0,0.0,177.1137133061544,1.0,0.0,0.0,0.0,0.0,0.0,-4.327696984400026,0.0,0.0,0.0,0.0,0.0,-94.65855338156075,0.0,0.0,0.0,0.0,0.0,182.11371330615438,1.0,0.0,0.0,0.0,0.0,0.0,-4.3276969844001245,0.0,0.0,0.0,0.0,0.0,100.51125181468895,0.0,0.0,0.0
4.67266494349316,0.0,0.0,175.62063100255855,1.0,0.0,0.0,0.0,0.0,0.0,-4.1659998364590844,0.0,0.0,0.0,0.0,0.0,-94.91091683538197,0.0,0.0,0.0,0.0,0.0,180.6206310025585,1.0,0.0,0.0,0.0,0.0,0.0,-4.165999836459066,0.0,0.0,0.0,0.0,0.0,100.11408620050629,0.0,0.0,0.0
5.092807685171831,0.0,0.0,173.90695903500944,1.0,0.0,0.0,0.0,0.0,0.0,-3.9952353770379947,0.0,0.0,0.0,0.0,0.0,-95.16699982432928,0.0,0.0,0.0,0.0,0.0,178.9069590350094,1.0,0.0,0.0,0.0,0.0,0.0,-3.995235377037941,0.0,0.0,0.0,0.0,0.0,99.74154420367016,0.0,0.0,0.0
5.566484713351804,0.0,0.0,172.0554052435596,1.0,0.0,0.0,0.0,0.0,0.0,-3.8262843997251794,0.0,0.0,0.0,0.0,0.0,-95.40981688848213,0.0,0.0,0.0,0.0,0.0,177.05540524355956,1.0,0.0,0.0,0.0,0.0,0.0,-3.826284399725152,0.0,0.0,0.0,0.0,0.0,99.41693152665383,0.0,0.0,0.0
6.099310085697133,0.0,0.0,170.06194378938855,1.0,0.0,0.0,0.0,0.0,0.0,-3.6600818902370773,0.0,0.0,0.0,0.0,0.0,-95.6384483523044,0.0,0.0,0.0,0.0,0.0,175.06194378938855,1.0,0.0,0.0,0.0,0.0,0.0,-3.660081890237046,0.0,0.0,0.0,0.0,0.0,99.13713005364376,0.0,0.0,0.0
6.700843588462285,0.0,0.0,167.91060845528278,1.0,0.0,0.0,0.0,0.0,0.0,-3.4965513714584837,0.0,0.0,0.0,0.0,0.0,-95.85349611311565,0.0,0.0,0.0,0.0,0.0,172.9106084552828,1.0,0.0,0.0,0.0,0.0,0.0,-3.496551371458483,0.0,0.0,0.0,0.0,0.0,98.8972934688457,0.0,0.0,0.0
7.38276933389632,0.0,0.0,165.5824116991737,1.0,0.0,0.0,0.0,0.0,0.0,-3.3355930902632545,0.0,0.0,0.0,0.0,0.0,-96.05556419277455,0.0,0.0,0.0,0.0,0.0,170.5824116991737,1.0,0.0,0.0,0.0,0.0,0.0,-3.335593090263269,0.0,0.0,0.0,0.0,0.0,98.69307438834178,0.0,0.0,0.0
8.15915006858366,0.0,0.0,163.05574091796208,1.0,0.0,0.0,0.0,0.0,0.0,-3.1771519657160794,0.0,0.0,0.0,0.0,0.0,-96.24517336481468,0.0,0.0,0.0,0.0,0.0,168.05574091796205,1.0,0.0,0.0,0.0,0.0,0.0,-3.1771519657160705,0.0,0.0,0.0,0.0,0.0,98.52063309558714,0.0,0.0,0.0
9.046668239290577,0.0,0.0,160.3068942465083,1.0,0.0,0.0,0.0,0.0,0.0,-3.021265858010923,0.0,0.0,0.0,0.0,0.0,-96.42272129304622,0.0,0.0,0.0,0.0,0.0,165.30689424650828,1.0,0.0,0.0,0.0,0.0,0.0,-3.0212658580109073,0.0,0.0,0.0,0.0,0.0,98.37657681716173,0.0,0.0,0.0
9.248901318087484,0.0,0.0,159.69918774095984,1.0,0.0,0.0,0.0,0.0,0.0,-2.988871915825832,0.0,0.0,0.0,0.0,0.0,-96.45849595825723,0.0,0.0,0.0,0.0,0.0,164.69918774095981,1.0,0.0,0.0,0.0,0.0,0.0,-2.988871915825788,0.0,0.0,0.0,0.0,0.0,98.34957681925857,0.0,0.0,0.0
9.416389701551356,0.0,0.0,159.2007773246869,1.0,0.0,0.0,0.0,0.0,0.0,-2.962824985252415,0.0,0.0,0.0,0.0,0.0,-96.4869815146179,0.0,0.0,0.0,0.0,0.0,164.2007773246869,1.0,0.0,0.0,0.0,0.0,0.0,-2.9628249852523805,0.0,0.0,0.0,0.0,0.0,98.32862611968304,0.0,0.0,0.0
9.583878085015229,0.0,0.0,158.70667253137327,1.0,0.0,0.0,0.0,0.0,0.0,-2.9374529477723073,0.0,0.0,0.0,0.0,0.0,-96.51448927050588,0.0,0.0,0.0,0.0,0.0,163.70667253137327,1.0,0.0,0.0,0.0,0.0,0.0,-2.9374529477722966,0.0,0.0,0.0,0.0,0.0,98.30883832839922,0.0,0.0,0.0
9.617375761708004,0.0,0.0,158.60835843118764,1.0,0.0,0.0,0.0,0.0,0.0,-2.9324569500598665,0.0,0.0,0.0,0.0,0.0,-96.51987793337338,0.0,0.0,0.0,0.0,0.0,163.60835843118764,1.0,0.0,0.0,0.0,0.0,0.0,-2.9324569500598567,0.0,0.0,0.0,0.0,0.0,98.30501264742716,0.0,0.0,0.0
9.630774832385114,0.0,0.0,158.56907957804367,1.0,0.0,0.0,0.0,0.0,0.0,-2.9304657343660816,0.0,0.0,0.0,0.0,0.0,-96.52202309402104,0.0,0.0,0.0,0.0,0.0,163.56907957804367,1.0,0.0,0.0,0.0,0.0,0.0,-2.9304657343660723,0.0,0.0,0.0,0.0,0.0,98.30349430635097,0.0,0.0,0.0
9.657572973739335,0.0,0.0,158.49060177633174,1.0,0.0,0.0,0.0,0.0,0.0,-2.92649553967009,0.0,0.0,0.0,0.0,0.0,-96.52629588359349,0.0,0.0,0.0,0.0,0.0,163.49060177633174,1.0,0.0,0.0,0.0,0.0,0.0,-2.926495539670081,0.0,0.0,0.0,0.0,0.0,98.3004778655399,0.0,0.0,0.0
9.664592870602606,0.0,0.0,158.47006172108016,1.0,0.0,0.0,0.0,0.0,0.0,-2.9254582147105466,0.0,0.0,0.0,0.0,0.0,-96.5274113154943,0.0,0.0,0.0,0.0,0.0,163.47006172108016,1.0,0.0,0.0,0.0,0.0,0.0,-2.925458214710538,0.0,0.0,0.0,0.0,0.0,98.29969212624451,0.0,0.0,0.0
9.678632664329148,0.0,0.0,158.42900318896753,1.0,0.0,0.0,0.0,0.0,0.0,-2.92345339095076,0.0,0.0,0.0,0.0,0.0,-96.52956597478496,0.0,0.0,0.0,0.0,0.0,163.42900318896753,1.0,0.0,0.0,0.0,0.0,0.0,-2.9234533909507516,0.0,0.0,0.0,0.0,0.0,98.1625518911281,0.0,0.0,0.0
9.692672458055691,0.0,0.0,158.38797150134647,1.0,0.0,0.0,0.0,0.0,0.0,-2.921631229058162,0.0,0.0,0.0,0.0,0.0,-96.5315230391558,0.0,0.0,0.0,0.0,0.0,163.38797150134647,1.0,0.0,0.0,0.0,0.0,0.0,-2.921631229058154,0.0,0.0,0.0,0.0,0.0,98.01577206331457,0.0,0.0,0.0
9.76529287873161,0.0,0.0,158.17607992741978,1.0,0.0,0.0,0.0,0.0,0.0,-2.9145413294812847,0.0,0.0,0.0,0.0,0.0,-96.53912622411949,0.0,0.0,0.0,0.0,0.0,163.17607992741978,1.0,0.0,0.0,0.0,0.0,0.0,-2.9145413294812754,0.0,0.0,0.0,0.0,0.0,97.44553319103832,0.0,0.0,0.0
9.83791329940753,0.0,0.0,157.9645948504797,1.0,0.0,0.0,0.0,0.0,0.0,-2.9102095927373317,0.0,0.0,0.0,0.0,0.0,-96.54376247321491,0.0,0.0,0.0,0.0,0.0,162.9645948504797,1.0,0.0,0.0,0.0,0.0,0.0,-2.9102095927373233,0.0,0.0,0.0,0.0,0.0,97.09781450888154,0.0,0.0,0.0
9.929756646132528,0.0,0.0,157.69747139811813,1.0,0.0,0.0,0.0,0.0,0.0,-2.9070520102802275,0.0,0.0,0.0,0.0,0.0,-96.54713768200035,0.0,0.0,0.0,0.0,0.0,162.69747139811813,1.0,0.0,0.0,0.0,0.0,0.0,-2.907052010280219,0.0,0.0,0.0,0.0,0.0,96.84467384997345,0.0,0.0,0.0
10.021599992857526,0.0,0.0,157.43056391628184,1.0,0.0,0.0,0.0,0.0,0.0,-2.90535590376891,0.0,0.0,0.0,0.0,0.0,-96.54894917455997,0.0,0.0,0.0,0.0,0.0,162.43056391628184,1.0,0.0,0.0,0.0,0.0,0.0,-2.905355903768903,0.0,0.0,0.0,0.0,0.0,96.70881190800267,0.0,0.0,0.0
10.146495833492315,0.0,0.0,157.06777697250234,1.0,0.0,0.0,0.0,0.0,0.0,-2.904232442446493,0.0,0.0,0.0,0.0,0.0,-96.55014848284435,0.0,0.0,0.0,0.0,0.0,162.06777697250234,1.0,0.0,0.0,0.0,0.0,0.0,-2.904232442446483,0.0,0.0,0.0,0.0,0.0,96.6188637866741,0.0,0.0,0.0
10.298967984488481,0.0,0.0,156.6250109656832,1.0,0.0,0.0,0.0,0.0,0.0,-2.9036875702757787,0.0,0.0,0.0,0.0,0.0,-96.55072997331402,0.0,0.0,0.0,0.0,0.0,161.6250109656832,1.0,0.0,0.0,0.0,0.0,0.0,-2.9036875702757725,0.0,0.0,0.0,0.0,0.0,96.5752520014482,0.0,0.0,0.0
10.494104223172245,0.0,0.0,156.05842253177684,1.0,0.0,0.0,0.0,0.0,0.0,-2.9034661167799545,0.0,0.0,0.0,0.0,0.0,-96.5509662784756,0.0,0.0,0.0,0.0,0.0,161.05842253177684,1.0,0.0,0.0,0.0,0.0,0.0,-2.9034661167799465,0.0,0.0,0.0,0.0,0.0,96.5575291143296,0.0,0.0,0.0
10.760288431177193,0.0,0.0,155.2855772595799,1.0,0.0,0.0,0.0,0.0,0.0,-2.903398628817053,0.0,0.0,0.0,0.0,0.0,-96.55103828890118,0.0,0.0,0.0,0.0,0.0,160.2855772595799,1.0,0.0,0.0,0.0,0.0,0.0,-2.9033986288170426,0.0,0.0,0.0,0.0,0.0,96.55212833241119,0.0,0.0,0.0
11.162509312380017,0.0,0.0,154.11777326060331,1.0,0.0,0.0,0.0,0.0,0.0,-2.9033861088994577,0.0,0.0,0.0,0.0,0.0,-96.55105164761189,0.0,0.0,0.0,0.0,0.0,159.11777326060331,1.0,0.0,0.0,0.0,0.0,0.0,-2.903386108899433,0.0,0.0,0.0,0.0,0.0,96.55112642910731,0.0,0.0,0.0
11.890925898504252,0.0,0.0,152.00289920374323,1.0,0.0,0.0,0.0,0.0,0.0,-2.9033851963902713,0.0,0.0,0.0,0.0,0.0,-96.55105262125392,0.0,0.0,0.0,0.0,0.0,157.00289920374323,1.0,0.0,0.0,0.0,0.0,0.0,-2.9033851963902837,0.0,0.0,0.0,0.0,0.0,96.55105340595772,0.0,0.0,0.0
12.890925898504252,0.0,0.0,149.09951401609334,1.0,0.0,0.0,0.0,0.0,0.0,-2.9033851851122403,0.0,0.0,0.0,0.0,0.0,-96.55105263328751,0.0,0.0,0.0,0.0,0.0,154.09951401609334,1.0,0.0,0.0,0.0,0.0,0.0,-2.903385185112237,0.0,0.0,0.0,0.0,0.0,96.55105250343708,0.0,0.0,0.0
13.890925898504252,0.0,0.0,146.19612882961425,1.0,0.0,0.0,0.0,0.0,0.0,-2.9033851866387286,0.0,0.0,0.0,0.0,0.0,-96.55105263165876,0.0,0.0,0.0,0.0,0.0,151.19612882961425,1.0,0.0,0.0,0.0,0.0,0.0,-2.903385186638729,0.0,0.0,0.0,0.0,0.0,96.5510526255939,0.0,0.0,0.0
14.890925898504252,0.0,0.0,143.2927436429109,1.0,0.0,0.0,0.0,0.0,0.0,-2.903385186713251,0.0,0.0,0.0,0.0,0.0,-96.55105263157924,0.0,0.0,0.0,0.0,0.0,148.2927436429109,1.0,0.0,0.0,0.0,0.0,0.0,-2.903385186713251,0.0,0.0,0.0,0.0,0.0,96.5510526315575,0.0,0.0,0.0
