t,payload.p_x,payload.p_y,payload.p_z,payload.q_w,payload.q_x,payload.q_y,payload.q_z,payload.v_x,payload.v_y,payload.v_z,payload.w_x,payload.w_y,payload.w_z,payload.F_x,payload.F_y,payload.F_z,payload.T_x,payload.T_y,payload.T_z,canopy.p_x,canopy.p_y,canopy.p_z,canopy.q_w,canopy.q_x,canopy.q_y,canopy.q_z,canopy.v_x,canopy.v_y,canopy.v_z,canopy.w_x,canopy.w_y,canopy.w_z,canopy.F_x,canopy.F_y,canopy.F_z,canopy.T_x,canopy.T_y,canopy.T_z
7.609999999999882,0.0,0.0,123.27615269650762,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106657107573,0.0,0.0,0.0,0.0,0.0,-97.39789256223987,0.0,0.0,0.0,0.0,0.0,128.2761526965076,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106657107565,0.0,0.0,0.0,0.0,0.0,97.39790629335485,0.0,0.0,0.0
7.619999999999882,0.0,0.0,123.22568163004652,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106646109794,0.0,0.0,0.0,0.0,0.0,-97.39789256542346,0.0,0.0,0.0,0.0,0.0,128.22568163004652,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471066461097855,0.0,0.0,0.0,0.0,0.0,97.39790576275834,0.0,0.0,0.0
7.629999999999882,0.0,0.0,123.17521056369112,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710663553954,0.0,0.0,0.0,0.0,0.0,-97.39789256848327,0.0,0.0,0.0,0.0,0.0,128.17521056369114,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471066355395315,0.0,0.0,0.0,0.0,0.0,97.39790525278806,0.0,0.0,0.0
7.6399999999998816,0.0,0.0,123.12473949743732,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471066253801915,0.0,0.0,0.0,0.0,0.0,-97.39789257142415,0.0,0.0,0.0,0.0,0.0,128.12473949743733,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471066253801835,0.0,0.0,0.0,0.0,0.0,97.3979047626423,0.0,0.0,0.0
7.649999999999881,0.0,0.0,123.07426843128115,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106615615775,0.0,0.0,0.0,0.0,0.0,-97.3978925742507,0.0,0.0,0.0,0.0,0.0,128.07426843128118,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106615615768,0.0,0.0,0.0,0.0,0.0,97.39790429155038,0.0,0.0,0.0
7.659999999999881,0.0,0.0,123.02379736521884,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106606230938,0.0,0.0,0.0,0.0,0.0,-97.39789257696738,0.0,0.0,0.0,0.0,0.0,128.02379736521888,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106606230932,0.0,0.0,0.0,0.0,0.0,97.39790383877155,0.0,0.0,0.0
7.669999999999881,0.0,0.0,122.97332629924674,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106597210925,0.0,0.0,0.0,0.0,0.0,-97.39789257957844,0.0,0.0,0.0,0.0,0.0,127.97332629924678,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106597210921,0.0,0.0,0.0,0.0,0.0,97.397903403594,0.0,0.0,0.0
7.679999999999881,0.0,0.0,122.92285523336132,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106588541553,0.0,0.0,0.0,0.0,0.0,-97.397892582088,0.0,0.0,0.0,0.0,0.0,127.92285523336136,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106588541552,0.0,0.0,0.0,0.0,0.0,97.39790298533345,0.0,0.0,0.0
7.6899999999998805,0.0,0.0,122.87238416755923,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106580209192,0.0,0.0,0.0,0.0,0.0,-97.39789258450001,0.0,0.0,0.0,0.0,0.0,127.87238416755928,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106580209193,0.0,0.0,0.0,0.0,0.0,97.39790258333227,0.0,0.0,0.0
7.69999999999988,0.0,0.0,122.82191310183723,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106572200741,0.0,0.0,0.0,0.0,0.0,-97.39789258681826,0.0,0.0,0.0,0.0,0.0,127.82191310183727,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106572200745,0.0,0.0,0.0,0.0,0.0,97.39790219695836,0.0,0.0,0.0
7.70999999999988,0.0,0.0,122.77144203619218,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471065645036095,0.0,0.0,0.0,0.0,0.0,-97.39789258904638,0.0,0.0,0.0,0.0,0.0,127.77144203619223,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106564503615,0.0,0.0,0.0,0.0,0.0,97.39790182560428,0.0,0.0,0.0
7.71999999999988,0.0,0.0,122.72097097062112,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106557105694,0.0,0.0,0.0,0.0,0.0,-97.3978925911879,0.0,0.0,0.0,0.0,0.0,127.72097097062117,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106557105701,0.0,0.0,0.0,0.0,0.0,97.39790146868611,0.0,0.0,0.0
7.72999999999988,0.0,0.0,122.67049990512118,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106549995363,0.0,0.0,0.0,0.0,0.0,-97.39789259324616,0.0,0.0,0.0,0.0,0.0,127.67049990512122,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106549995373,0.0,0.0,0.0,0.0,0.0,97.3979011256427,0.0,0.0,0.0
7.739999999999879,0.0,0.0,122.62002883968957,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106543161438,0.0,0.0,0.0,0.0,0.0,-97.3978925952244,0.0,0.0,0.0,0.0,0.0,127.62002883968961,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471065431614495,0.0,0.0,0.0,0.0,0.0,97.39790079593472,0.0,0.0,0.0
7.749999999999879,0.0,0.0,122.56955777432364,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106536593173,0.0,0.0,0.0,0.0,0.0,-97.39789259712575,0.0,0.0,0.0,0.0,0.0,127.56955777432368,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106536593186,0.0,0.0,0.0,0.0,0.0,97.3979004790437,0.0,0.0,0.0
7.759999999999879,0.0,0.0,122.51908670902084,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471065302802405,0.0,0.0,0.0,0.0,0.0,-97.39789259895318,0.0,0.0,0.0,0.0,0.0,127.51908670902088,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106530280256,0.0,0.0,0.0,0.0,0.0,97.39790017447142,0.0,0.0,0.0
7.769999999999879,0.0,0.0,122.46861564377872,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106524212715,0.0,0.0,0.0,0.0,0.0,-97.39789260070958,0.0,0.0,0.0,0.0,0.0,127.46861564377876,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106524212733,0.0,0.0,0.0,0.0,0.0,97.39789988173897,0.0,0.0,0.0
7.779999999999879,0.0,0.0,122.4181445785949,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471065183810575,0.0,0.0,0.0,0.0,0.0,-97.39789260239769,0.0,0.0,0.0,0.0,0.0,127.41814457859495,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106518381078,0.0,0.0,0.0,0.0,0.0,97.3978996003862,0.0,0.0,0.0
7.789999999999878,0.0,0.0,122.36767351346714,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106512776098,0.0,0.0,0.0,0.0,0.0,-97.39789260402019,0.0,0.0,0.0,0.0,0.0,127.36767351346718,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471065127761205,0.0,0.0,0.0,0.0,0.0,97.39789932997064,0.0,0.0,0.0
7.799999999999878,0.0,0.0,122.31720244839325,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106507389025,0.0,0.0,0.0,0.0,0.0,-97.39789260557961,0.0,0.0,0.0,0.0,0.0,127.31720244839329,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106507389049,0.0,0.0,0.0,0.0,0.0,97.39789907006713,0.0,0.0,0.0
7.809999999999878,0.0,0.0,122.26673138337114,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106502211368,0.0,0.0,0.0,0.0,0.0,-97.39789260707842,0.0,0.0,0.0,0.0,0.0,127.26673138337118,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106502211394,0.0,0.0,0.0,0.0,0.0,97.39789882026707,0.0,0.0,0.0
7.819999999999878,0.0,0.0,122.21626031839878,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106497234985,0.0,0.0,0.0,0.0,0.0,-97.39789260851894,0.0,0.0,0.0,0.0,0.0,127.21626031839882,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106497235013,0.0,0.0,0.0,0.0,0.0,97.39789858017767,0.0,0.0,0.0
7.8299999999998775,0.0,0.0,122.16578925347426,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106492452053,0.0,0.0,0.0,0.0,0.0,-97.3978926099035,0.0,0.0,0.0,0.0,0.0,127.1657892534743,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106492452082,0.0,0.0,0.0,0.0,0.0,97.39789834942144,0.0,0.0,0.0
7.839999999999877,0.0,0.0,122.11531818859571,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106487855052,0.0,0.0,0.0,0.0,0.0,-97.3978926112342,0.0,0.0,0.0,0.0,0.0,127.11531818859575,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106487855082,0.0,0.0,0.0,0.0,0.0,97.39789812763557,0.0,0.0,0.0
7.849999999999877,0.0,0.0,122.06484712376134,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106483436753,0.0,0.0,0.0,0.0,0.0,-97.39789261251319,0.0,0.0,0.0,0.0,0.0,127.06484712376138,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106483436785,0.0,0.0,0.0,0.0,0.0,97.39789791447132,0.0,0.0,0.0
7.859999999999877,0.0,0.0,122.01437605896943,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064791902105,0.0,0.0,0.0,0.0,0.0,-97.39789261374246,0.0,0.0,0.0,0.0,0.0,127.01437605896948,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106479190244,0.0,0.0,0.0,0.0,0.0,97.39789770959361,0.0,0.0,0.0
7.869999999999877,0.0,0.0,121.96390499421834,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106475108746,0.0,0.0,0.0,0.0,0.0,-97.39789261492393,0.0,0.0,0.0,0.0,0.0,126.96390499421838,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106475108782,0.0,0.0,0.0,0.0,0.0,97.39789751268029,0.0,0.0,0.0
7.879999999999876,0.0,0.0,121.91343392950648,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106471185944,0.0,0.0,0.0,0.0,0.0,-97.3978926160595,0.0,0.0,0.0,0.0,0.0,126.91343392950652,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106471185981,0.0,0.0,0.0,0.0,0.0,97.39789732342169,0.0,0.0,0.0
7.889999999999876,0.0,0.0,121.86296286483233,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106467415635,0.0,0.0,0.0,0.0,0.0,-97.3978926171509,0.0,0.0,0.0,0.0,0.0,126.86296286483237,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064674156745,0.0,0.0,0.0,0.0,0.0,97.39789714152027,0.0,0.0,0.0
7.899999999999876,0.0,0.0,121.81249180019441,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106463791893,0.0,0.0,0.0,0.0,0.0,-97.39789261819988,0.0,0.0,0.0,0.0,0.0,126.81249180019445,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106463791934,0.0,0.0,0.0,0.0,0.0,97.39789696669006,0.0,0.0,0.0
7.909999999999876,0.0,0.0,121.76202073559132,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710646030902,0.0,0.0,0.0,0.0,0.0,-97.39789261920808,0.0,0.0,0.0,0.0,0.0,126.76202073559136,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106460309062,0.0,0.0,0.0,0.0,0.0,97.39789679865615,0.0,0.0,0.0
7.919999999999876,0.0,0.0,121.7115496710217,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106456961538,0.0,0.0,0.0,0.0,0.0,-97.39789262017709,0.0,0.0,0.0,0.0,0.0,126.71154967102174,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106456961583,0.0,0.0,0.0,0.0,0.0,97.39789663715439,0.0,0.0,0.0
7.929999999999875,0.0,0.0,121.66107860648425,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106453744186,0.0,0.0,0.0,0.0,0.0,-97.39789262110844,0.0,0.0,0.0,0.0,0.0,126.6610786064843,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106453744232,0.0,0.0,0.0,0.0,0.0,97.39789648193079,0.0,0.0,0.0
7.939999999999875,0.0,0.0,121.61060754197773,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106450651904,0.0,0.0,0.0,0.0,0.0,-97.39789262200357,0.0,0.0,0.0,0.0,0.0,126.61060754197777,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106450651952,0.0,0.0,0.0,0.0,0.0,97.39789633274128,0.0,0.0,0.0
7.949999999999875,0.0,0.0,121.56013647750093,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710644767983,0.0,0.0,0.0,0.0,0.0,-97.3978926228639,0.0,0.0,0.0,0.0,0.0,126.56013647750098,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710644767988,0.0,0.0,0.0,0.0,0.0,97.39789618935136,0.0,0.0,0.0
7.959999999999875,0.0,0.0,121.5096654130527,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106444823293,0.0,0.0,0.0,0.0,0.0,-97.39789262369081,0.0,0.0,0.0,0.0,0.0,126.50966541305274,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106444823344,0.0,0.0,0.0,0.0,0.0,97.39789605153554,0.0,0.0,0.0
7.9699999999998745,0.0,0.0,121.45919434863193,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064420778,0.0,0.0,0.0,0.0,0.0,-97.39789262448556,0.0,0.0,0.0,0.0,0.0,126.45919434863197,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106442077852,0.0,0.0,0.0,0.0,0.0,97.39789591907711,0.0,0.0,0.0
7.979999999999874,0.0,0.0,121.40872328423754,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106439439034,0.0,0.0,0.0,0.0,0.0,-97.39789262524941,0.0,0.0,0.0,0.0,0.0,126.40872328423758,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106439439088,0.0,0.0,0.0,0.0,0.0,97.39789579176787,0.0,0.0,0.0
7.989999999999874,0.0,0.0,121.3582522198685,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106436902847,0.0,0.0,0.0,0.0,0.0,-97.39789262598357,0.0,0.0,0.0,0.0,0.0,126.35825221986855,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106436902903,0.0,0.0,0.0,0.0,0.0,97.39789566940762,0.0,0.0,0.0
7.999999999999874,0.0,0.0,121.30778115552386,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106434465251,0.0,0.0,0.0,0.0,0.0,-97.3978926266892,0.0,0.0,0.0,0.0,0.0,126.3077811555239,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064344653085,0.0,0.0,0.0,0.0,0.0,97.39789555180396,0.0,0.0,0.0
8.009999999999874,0.0,0.0,121.25731009120263,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106432122414,0.0,0.0,0.0,0.0,0.0,-97.3978926273674,0.0,0.0,0.0,0.0,0.0,126.25731009120267,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106432122472,0.0,0.0,0.0,0.0,0.0,97.39789543877203,0.0,0.0,0.0
8.019999999999873,0.0,0.0,121.20683902690392,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106429870651,0.0,0.0,0.0,0.0,0.0,-97.39789262801922,0.0,0.0,0.0,0.0,0.0,126.20683902690396,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106429870711,0.0,0.0,0.0,0.0,0.0,97.39789533013402,0.0,0.0,0.0
8.029999999999873,0.0,0.0,121.15636796262686,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064277064235,0.0,0.0,0.0,0.0,0.0,-97.3978926286457,0.0,0.0,0.0,0.0,0.0,126.1563679626269,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106427706484,0.0,0.0,0.0,0.0,0.0,97.3978952257192,0.0,0.0,0.0
8.039999999999873,0.0,0.0,121.1058968983706,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106425626327,0.0,0.0,0.0,0.0,0.0,-97.39789262924785,0.0,0.0,0.0,0.0,0.0,126.10589689837064,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106425626389,0.0,0.0,0.0,0.0,0.0,97.39789512536336,0.0,0.0,0.0
8.049999999999873,0.0,0.0,121.05542583413433,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106423627092,0.0,0.0,0.0,0.0,0.0,-97.39789262982657,0.0,0.0,0.0,0.0,0.0,126.05542583413437,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106423627155,0.0,0.0,0.0,0.0,0.0,97.39789502890874,0.0,0.0,0.0
8.059999999999873,0.0,0.0,121.00495476991728,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106421705574,0.0,0.0,0.0,0.0,0.0,-97.3978926303828,0.0,0.0,0.0,0.0,0.0,126.00495476991732,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106421705639,0.0,0.0,0.0,0.0,0.0,97.39789493620368,0.0,0.0,0.0
8.069999999999872,0.0,0.0,120.95448370571869,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064198587525,0.0,0.0,0.0,0.0,0.0,-97.39789263091741,0.0,0.0,0.0,0.0,0.0,125.95448370571873,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106419858819,0.0,0.0,0.0,0.0,0.0,97.39789484710242,0.0,0.0,0.0
8.079999999999872,0.0,0.0,120.90401264153785,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106418083724,0.0,0.0,0.0,0.0,0.0,-97.39789263143123,0.0,0.0,0.0,0.0,0.0,125.90401264153789,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106418083792,0.0,0.0,0.0,0.0,0.0,97.39789476146487,0.0,0.0,0.0
8.089999999999872,0.0,0.0,120.85354157737407,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106416377698,0.0,0.0,0.0,0.0,0.0,-97.39789263192509,0.0,0.0,0.0,0.0,0.0,125.85354157737412,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106416377767,0.0,0.0,0.0,0.0,0.0,97.39789467915634,0.0,0.0,0.0
8.099999999999872,0.0,0.0,120.8030705132267,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106414737991,0.0,0.0,0.0,0.0,0.0,-97.39789263239975,0.0,0.0,0.0,0.0,0.0,125.80307051322674,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106414738062,0.0,0.0,0.0,0.0,0.0,97.39789460004747,0.0,0.0,0.0
8.109999999999872,0.0,0.0,120.75259944909509,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106413162026,0.0,0.0,0.0,0.0,0.0,-97.39789263285594,0.0,0.0,0.0,0.0,0.0,125.75259944909511,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106413162098,0.0,0.0,0.0,0.0,0.0,97.39789452401386,0.0,0.0,0.0
8.119999999999871,0.0,0.0,120.70212838497861,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064116473245,0.0,0.0,0.0,0.0,0.0,-97.39789263329442,0.0,0.0,0.0,0.0,0.0,125.70212838497864,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471064116473965,0.0,0.0,0.0,0.0,0.0,97.39789445093595,0.0,0.0,0.0
8.129999999999871,0.0,0.0,120.6516573208767,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106410191505,0.0,0.0,0.0,0.0,0.0,-97.39789263371584,0.0,0.0,0.0,0.0,0.0,125.65165732087672,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106410191578,0.0,0.0,0.0,0.0,0.0,97.39789438069882,0.0,0.0,0.0
8.139999999999871,0.0,0.0,120.60118625678876,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106408792279,0.0,0.0,0.0,0.0,0.0,-97.39789263412088,0.0,0.0,0.0,0.0,0.0,125.6011862567888,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106408792352,0.0,0.0,0.0,0.0,0.0,97.39789431319208,0.0,0.0,0.0
8.14999999999987,0.0,0.0,120.55071519271429,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106407447446,0.0,0.0,0.0,0.0,0.0,-97.39789263451017,0.0,0.0,0.0,0.0,0.0,125.55071519271432,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710640744752,0.0,0.0,0.0,0.0,0.0,97.39789424830958,0.0,0.0,0.0
8.15999999999987,0.0,0.0,120.50024412865274,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106406154891,0.0,0.0,0.0,0.0,0.0,-97.39789263488433,0.0,0.0,0.0,0.0,0.0,125.50024412865277,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106406154966,0.0,0.0,0.0,0.0,0.0,97.3978941859493,0.0,0.0,0.0
8.16999999999987,0.0,0.0,120.44977306460362,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106404912584,0.0,0.0,0.0,0.0,0.0,-97.39789263524395,0.0,0.0,0.0,0.0,0.0,125.44977306460365,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106404912658,0.0,0.0,0.0,0.0,0.0,97.39789412601321,0.0,0.0,0.0
8.17999999999987,0.0,0.0,120.39930200056644,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106403718569,0.0,0.0,0.0,0.0,0.0,-97.39789263558959,0.0,0.0,0.0,0.0,0.0,125.39930200056646,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106403718645,0.0,0.0,0.0,0.0,0.0,97.39789406840704,0.0,0.0,0.0
8.18999999999987,0.0,0.0,120.34883093654072,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106402570971,0.0,0.0,0.0,0.0,0.0,-97.39789263592179,0.0,0.0,0.0,0.0,0.0,125.34883093654075,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106402571046,0.0,0.0,0.0,0.0,0.0,97.39789401304029,0.0,0.0,0.0
8.19999999999987,0.0,0.0,120.29835987252604,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106401467984,0.0,0.0,0.0,0.0,0.0,-97.39789263624107,0.0,0.0,0.0,0.0,0.0,125.29835987252606,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106401468059,0.0,0.0,0.0,0.0,0.0,97.39789395982582,0.0,0.0,0.0
8.20999999999987,0.0,0.0,120.24788880852195,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106400407873,0.0,0.0,0.0,0.0,0.0,-97.39789263654795,0.0,0.0,0.0,0.0,0.0,125.24788880852198,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710640040795,0.0,0.0,0.0,0.0,0.0,97.39789390867999,0.0,0.0,0.0
8.21999999999987,0.0,0.0,120.19741774452805,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106399388974,0.0,0.0,0.0,0.0,0.0,-97.3978926368429,0.0,0.0,0.0,0.0,0.0,125.19741774452808,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106399389051,0.0,0.0,0.0,0.0,0.0,97.3978938595224,0.0,0.0,0.0
8.229999999999869,0.0,0.0,120.14694668054396,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471063984096824,0.0,0.0,0.0,0.0,0.0,-97.39789263712638,0.0,0.0,0.0,0.0,0.0,125.14694668054399,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106398409761,0.0,0.0,0.0,0.0,0.0,97.39789381227577,0.0,0.0,0.0
8.239999999999869,0.0,0.0,120.09647561656928,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710639746846,0.0,0.0,0.0,0.0,0.0,-97.39789263739884,0.0,0.0,0.0,0.0,0.0,125.09647561656931,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106397468538,0.0,0.0,0.0,0.0,0.0,97.39789376686579,0.0,0.0,0.0
8.249999999999869,0.0,0.0,120.04600455260363,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471063965638265,0.0,0.0,0.0,0.0,0.0,-97.3978926376607,0.0,0.0,0.0,0.0,0.0,125.04600455260366,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106396563906,0.0,0.0,0.0,0.0,0.0,97.39789372322105,0.0,0.0,0.0
8.259999999999868,0.0,0.0,119.99553348864669,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106395694359,0.0,0.0,0.0,0.0,0.0,-97.39789263791239,0.0,0.0,0.0,0.0,0.0,124.99553348864671,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106395694438,0.0,0.0,0.0,0.0,0.0,97.39789368127298,0.0,0.0,0.0
8.269999999999868,0.0,0.0,119.9450624246981,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106394858692,0.0,0.0,0.0,0.0,0.0,-97.3978926381543,0.0,0.0,0.0,0.0,0.0,124.94506242469812,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106394858771,0.0,0.0,0.0,0.0,0.0,97.39789364095552,0.0,0.0,0.0
8.279999999999868,0.0,0.0,119.89459136075754,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106394055509,0.0,0.0,0.0,0.0,0.0,-97.3978926383868,0.0,0.0,0.0,0.0,0.0,124.89459136075757,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106394055589,0.0,0.0,0.0,0.0,0.0,97.39789360220537,0.0,0.0,0.0
8.289999999999868,0.0,0.0,119.84412029682471,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710639328355,0.0,0.0,0.0,0.0,0.0,-97.39789263861026,0.0,0.0,0.0,0.0,0.0,124.84412029682474,1.0,0.0,0.0,0.0,0.0,0.0,-5.04710639328363,0.0,0.0,0.0,0.0,0.0,97.3978935649616,0.0,0.0,0.0
8.299999999999867,0.0,0.0,119.7936492328993,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471063925415995,0.0,0.0,0.0,0.0,0.0,-97.39789263882504,0.0,0.0,0.0,0.0,0.0,124.79364923289933,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471063925416795,0.0,0.0,0.0,0.0,0.0,97.39789352916563,0.0,0.0,0.0
8.309999999999867,0.0,0.0,119.74317816898102,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106391828492,0.0,0.0,0.0,0.0,0.0,-97.39789263903147,0.0,0.0,0.0,0.0,0.0,124.74317816898105,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106391828572,0.0,0.0,0.0,0.0,0.0,97.39789349476118,0.0,0.0,0.0
8.319999999999867,0.0,0.0,119.69270710506959,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106391143105,0.0,0.0,0.0,0.0,0.0,-97.39789263922987,0.0,0.0,0.0,0.0,0.0,124.69270710506962,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106391143185,0.0,0.0,0.0,0.0,0.0,97.39789346169415,0.0,0.0,0.0
8.329999999999867,0.0,0.0,119.64223604116475,1.0,0.0,0.0,0.0,0.0,0.0,-5.047106390484362,0.0,0.0,0.0,0.0,0.0,-97.39789263942056,0.0,0.0,0.0,0.0,0.0,124.64223604116476,1.0,0.0,0.0,0.0,0.0,0.0,-5.0471063904844415,0.0,0.0,0.0,0.0,0.0,97.39789342991256,0.0,0.0,0.0
