Timestamp,Time,Body,Pos_X,Pos_Y,Pos_Z,Quat_X,Quat_Y,Quat_Z,Quat_W,Vel_X,Vel_Y,Vel_Z,AngVel_X,AngVel_Y,AngVel_Z,Force_X,Force_Y,Force_Z,Torque_X,Torque_Y,Torque_Z
2025-08-01 22:22:12.807860,0.4000000000000002,payload,0.0,0.0,9.19558,0.0,0.0,0.0,1.0,0.0,0.0,-3.9240000000000026,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.812737,0.4100000000000002,payload,0.0,0.0,9.155358999999999,0.0,0.0,0.0,1.0,0.0,0.0,-4.022100000000003,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.816610,0.4200000000000002,payload,0.0,0.0,9.114156999999999,0.0,0.0,0.0,1.0,0.0,0.0,-4.120200000000002,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.819991,0.4300000000000002,payload,0.0,0.0,9.071973999999999,0.0,0.0,0.0,1.0,0.0,0.0,-4.218300000000002,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.825370,0.4400000000000002,payload,0.0,0.0,9.028809999999998,0.0,0.0,0.0,1.0,0.0,0.0,-4.316400000000002,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.830289,0.45000000000000023,payload,0.0,0.0,8.984664999999998,0.0,0.0,0.0,1.0,0.0,0.0,-4.414500000000001,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.833921,0.46000000000000024,payload,0.0,0.0,8.939538999999998,0.0,0.0,0.0,1.0,0.0,0.0,-4.512600000000001,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.837986,0.47000000000000025,payload,0.0,0.0,8.893431999999999,0.0,0.0,0.0,1.0,0.0,0.0,-4.6107000000000005,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.844176,0.48000000000000026,payload,0.0,0.0,8.846343999999998,0.0,0.0,0.0,1.0,0.0,0.0,-4.7088,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.848239,0.49000000000000027,payload,0.0,0.0,8.798274999999999,0.0,0.0,0.0,1.0,0.0,0.0,-4.8069,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.851052,0.5000000000000002,payload,0.0,0.0,8.749225,0.0,0.0,0.0,1.0,0.0,0.0,-4.904999999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.854715,0.5100000000000002,payload,0.0,0.0,8.699193999999999,0.0,0.0,0.0,1.0,0.0,0.0,-5.003099999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.859625,0.5200000000000002,payload,0.0,0.0,8.648181999999998,0.0,0.0,0.0,1.0,0.0,0.0,-5.101199999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.863625,0.5300000000000002,payload,0.0,0.0,8.596188999999999,0.0,0.0,0.0,1.0,0.0,0.0,-5.199299999999998,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.866727,0.5400000000000003,payload,0.0,0.0,8.543214999999998,0.0,0.0,0.0,1.0,0.0,0.0,-5.297399999999998,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.869812,0.5500000000000003,payload,0.0,0.0,8.489259999999998,0.0,0.0,0.0,1.0,0.0,0.0,-5.3954999999999975,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.872997,0.5600000000000003,payload,0.0,0.0,8.434323999999998,0.0,0.0,0.0,1.0,0.0,0.0,-5.493599999999997,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.879644,0.5700000000000003,payload,0.0,0.0,8.378407,0.0,0.0,0.0,1.0,0.0,0.0,-5.591699999999997,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.883599,0.5800000000000003,payload,0.0,0.0,8.321508999999999,0.0,0.0,0.0,1.0,0.0,0.0,-5.689799999999996,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.887217,0.5900000000000003,payload,0.0,0.0,8.26363,0.0,0.0,0.0,1.0,0.0,0.0,-5.787899999999996,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.890596,0.6000000000000003,payload,0.0,0.0,8.20477,0.0,0.0,0.0,1.0,0.0,0.0,-5.885999999999996,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.896335,0.6100000000000003,payload,0.0,0.0,8.144929,0.0,0.0,0.0,1.0,0.0,0.0,-5.984099999999995,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.900214,0.6200000000000003,payload,0.0,0.0,8.084107,0.0,0.0,0.0,1.0,0.0,0.0,-6.082199999999995,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.904001,0.6300000000000003,payload,0.0,0.0,8.022304,0.0,0.0,0.0,1.0,0.0,0.0,-6.180299999999995,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.908889,0.6400000000000003,payload,0.0,0.0,7.95952,0.0,0.0,0.0,1.0,0.0,0.0,-6.278399999999994,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.914307,0.6500000000000004,payload,0.0,0.0,7.895755,0.0,0.0,0.0,1.0,0.0,0.0,-6.376499999999994,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.918141,0.6600000000000004,payload,0.0,0.0,7.831009000000001,0.0,0.0,0.0,1.0,0.0,0.0,-6.4745999999999935,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.921928,0.6700000000000004,payload,0.0,0.0,7.765282000000001,0.0,0.0,0.0,1.0,0.0,0.0,-6.572699999999993,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.926861,0.6800000000000004,payload,0.0,0.0,7.698574000000001,0.0,0.0,0.0,1.0,0.0,0.0,-6.670799999999993,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.932220,0.6900000000000004,payload,0.0,0.0,7.630885000000001,0.0,0.0,0.0,1.0,0.0,0.0,-6.768899999999992,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.936557,0.7000000000000004,payload,0.0,0.0,7.562215000000001,0.0,0.0,0.0,1.0,0.0,0.0,-6.866999999999992,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.939672,0.7100000000000004,payload,0.0,0.0,7.492564000000001,0.0,0.0,0.0,1.0,0.0,0.0,-6.965099999999992,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.945942,0.7200000000000004,payload,0.0,0.0,7.421932000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.063199999999991,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.949740,0.7300000000000004,payload,0.0,0.0,7.350319000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.161299999999991,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.953463,0.7400000000000004,payload,0.0,0.0,7.277725000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.2593999999999905,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.957117,0.7500000000000004,payload,0.0,0.0,7.204150000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.35749999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.963410,0.7600000000000005,payload,0.0,0.0,7.129594000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.45559999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.966503,0.7700000000000005,payload,0.0,0.0,7.054057000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.553699999999989,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.970289,0.7800000000000005,payload,0.0,0.0,6.977539000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.651799999999989,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.973736,0.7900000000000005,payload,0.0,0.0,6.9000400000000015,0.0,0.0,0.0,1.0,0.0,0.0,-7.749899999999989,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.980053,0.8000000000000005,payload,0.0,0.0,6.821560000000002,0.0,0.0,0.0,1.0,0.0,0.0,-7.847999999999988,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.983670,0.8100000000000005,payload,0.0,0.0,6.742099000000001,0.0,0.0,0.0,1.0,0.0,0.0,-7.946099999999988,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.986606,0.8200000000000005,payload,0.0,0.0,6.661657000000002,0.0,0.0,0.0,1.0,0.0,0.0,-8.044199999999988,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.989662,0.8300000000000005,payload,0.0,0.0,6.580234000000002,0.0,0.0,0.0,1.0,0.0,0.0,-8.142299999999988,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.995440,0.8400000000000005,payload,0.0,0.0,6.497830000000002,0.0,0.0,0.0,1.0,0.0,0.0,-8.240399999999989,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:12.998237,0.8500000000000005,payload,0.0,0.0,6.414445000000002,0.0,0.0,0.0,1.0,0.0,0.0,-8.33849999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.001822,0.8600000000000005,payload,0.0,0.0,6.330079000000002,0.0,0.0,0.0,1.0,0.0,0.0,-8.43659999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.004965,0.8700000000000006,payload,0.0,0.0,6.244732000000003,0.0,0.0,0.0,1.0,0.0,0.0,-8.53469999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.009744,0.8800000000000006,payload,0.0,0.0,6.158404000000003,0.0,0.0,0.0,1.0,0.0,0.0,-8.63279999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.014090,0.8900000000000006,payload,0.0,0.0,6.071095000000002,0.0,0.0,0.0,1.0,0.0,0.0,-8.730899999999991,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.017186,0.9000000000000006,payload,0.0,0.0,5.982805000000003,0.0,0.0,0.0,1.0,0.0,0.0,-8.828999999999992,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.020796,0.9100000000000006,payload,0.0,0.0,5.8935340000000025,0.0,0.0,0.0,1.0,0.0,0.0,-8.927099999999992,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.026976,0.9200000000000006,payload,0.0,0.0,5.803282000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.025199999999993,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.031182,0.9300000000000006,payload,0.0,0.0,5.712049000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.123299999999993,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.034204,0.9400000000000006,payload,0.0,0.0,5.619835000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.221399999999994,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.037571,0.9500000000000006,payload,0.0,0.0,5.526640000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.319499999999994,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.040918,0.9600000000000006,payload,0.0,0.0,5.432464000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.417599999999995,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.046194,0.9700000000000006,payload,0.0,0.0,5.337307000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.515699999999995,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.049133,0.9800000000000006,payload,0.0,0.0,5.241169000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.613799999999996,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.052149,0.9900000000000007,payload,0.0,0.0,5.144050000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.711899999999996,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.054549,1.0000000000000007,payload,0.0,0.0,5.045950000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.809999999999997,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.058948,1.0100000000000007,payload,0.0,0.0,4.946869000000003,0.0,0.0,0.0,1.0,0.0,0.0,-9.908099999999997,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.063231,1.0200000000000007,payload,0.0,0.0,4.846807000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.006199999999998,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.066915,1.0300000000000007,payload,0.0,0.0,4.745764000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.104299999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.070068,1.0400000000000007,payload,0.0,0.0,4.643740000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.202399999999999,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.072823,1.0500000000000007,payload,0.0,0.0,4.540735000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.3005,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.078694,1.0600000000000007,payload,0.0,0.0,4.436749000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.3986,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.082207,1.0700000000000007,payload,0.0,0.0,4.331782000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.4967,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.085549,1.0800000000000007,payload,0.0,0.0,4.225834000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.594800000000001,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.089229,1.0900000000000007,payload,0.0,0.0,4.118905000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.692900000000002,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.095474,1.1000000000000008,payload,0.0,0.0,4.010995000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.791000000000002,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.099639,1.1100000000000008,payload,0.0,0.0,3.902104000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.889100000000003,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.104137,1.1200000000000008,payload,0.0,0.0,3.792232000000003,0.0,0.0,0.0,1.0,0.0,0.0,-10.987200000000003,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.108196,1.1300000000000008,payload,0.0,0.0,3.681379000000003,0.0,0.0,0.0,1.0,0.0,0.0,-11.085300000000004,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.112877,1.1400000000000008,payload,0.0,0.0,3.569545000000003,0.0,0.0,0.0,1.0,0.0,0.0,-11.183400000000004,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.117754,1.1500000000000008,payload,0.0,0.0,3.456730000000003,0.0,0.0,0.0,1.0,0.0,0.0,-11.281500000000005,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.122058,1.1600000000000008,payload,0.0,0.0,3.3429340000000027,0.0,0.0,0.0,1.0,0.0,0.0,-11.379600000000005,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
2025-08-01 22:22:13.128096,1.1700000000000008,payload,0.0,0.0,3.2281570000000026,0.0,0.0,0.0,1.0,0.0,0.0,-11.477700000000006,0.0,0.0,0.0,0.0,0.0,-98.10000000000001,0.0,0.0,0.0
